word,syllables,tonic,class,canonic
taylorismo,"['tay', 'lo', 'ris', 'mo']",2,paroxítona,False
taylorista,"['tay', 'lo', 'ris', 'ta']",2,paroxítona,False
tchau,['tchau'],0,oxítona,False
tchekhoviano,"['tchek', 'ho', 'vi', 'a', 'no']",3,paroxítona,False
tcholona,"['tcho', 'lo', 'na']",1,paroxítona,False
tchova,"['tcho', 'va']",0,paroxítona,False
tchovar,"['tcho', 'var']",1,oxítona,False
tê,['tê'],0,oxítona,True
te,['te'],0,oxítona,True
té,['té'],0,oxítona,True
tear,"['te', 'ar']",1,oxítona,False
teatral,"['te', 'a', 'tral']",2,oxítona,False
teatralidade,"['te', 'a', 'tra', 'li', 'da', 'de']",4,paroxítona,False
teatralização,"['te', 'a', 'tra', 'li', 'za', 'ção']",5,oxítona,False
teatralizar,"['te', 'a', 'tra', 'li', 'zar']",4,oxítona,False
teatralmente,"['te', 'a', 'tral', 'men', 'te']",3,paroxítona,False
teatro,"['te', 'a', 'tro']",1,paroxítona,False
teatrólogo,"['te', 'a', 'tró', 'lo', 'go']",2,proparoxítona,False
tebano,"['te', 'ba', 'no']",1,paroxítona,True
teca,"['te', 'ca']",0,paroxítona,True
tecedeira,"['te', 'ce', 'dei', 'ra']",2,paroxítona,False
tecedura,"['te', 'ce', 'du', 'ra']",2,paroxítona,True
tecelagem,"['te', 'ce', 'la', 'gem']",2,paroxítona,False
tecelão,"['te', 'ce', 'lão']",2,oxítona,False
tecer,"['te', 'cer']",1,oxítona,False
tecido,"['te', 'ci', 'do']",1,paroxítona,True
tecidular,"['te', 'ci', 'du', 'lar']",3,oxítona,False
tecla,"['te', 'cla']",0,paroxítona,False
teclado,"['te', 'cla', 'do']",1,paroxítona,False
teclar,"['te', 'clar']",1,oxítona,False
teclista,"['te', 'clis', 'ta']",1,paroxítona,False
técnica,"['téc', 'ni', 'ca']",0,proparoxítona,False
tecnicamente,"['tec', 'ni', 'ca', 'men', 'te']",3,paroxítona,False
tecnicidade,"['tec', 'ni', 'ci', 'da', 'de']",3,paroxítona,False
tecnicismo,"['tec', 'ni', 'cis', 'mo']",2,paroxítona,False
tecnicista,"['tec', 'ni', 'cis', 'ta']",2,paroxítona,False
técnico,"['téc', 'ni', 'co']",0,proparoxítona,False
técnico-científico,"['téc', 'ni', 'co-ci', 'en', 'tí', 'fi', 'co']",4,proparoxítona,False
tecno,"['tec', 'no']",0,paroxítona,False
tecnocracia,"['tec', 'no', 'cra', 'ci', 'a']",3,paroxítona,False
tecnocrata,"['tec', 'no', 'cra', 'ta']",2,paroxítona,False
tecnocrático,"['tec', 'no', 'crá', 'ti', 'co']",2,proparoxítona,False
tecnocratizar,"['tec', 'no', 'cra', 'ti', 'zar']",4,oxítona,False
tecnoestrutura,"['tec', 'no', 'es', 'tru', 'tu', 'ra']",4,paroxítona,False
tecnologia,"['tec', 'no', 'lo', 'gi', 'a']",3,paroxítona,False
tecnologicamente,"['tec', 'no', 'lo', 'gi', 'ca', 'men', 'te']",5,paroxítona,False
tecnológico,"['tec', 'no', 'ló', 'gi', 'co']",2,proparoxítona,False
tecnólogo,"['tec', 'nó', 'lo', 'go']",1,proparoxítona,False
tecto,"['tec', 'to']",0,paroxítona,False
tectónica,"['tec', 'tó', 'ni', 'ca']",1,proparoxítona,False
tectónico,"['tec', 'tó', 'ni', 'co']",1,proparoxítona,False
tedesca,"['te', 'des', 'ca']",1,paroxítona,False
tedesco,"['te', 'des', 'co']",1,paroxítona,False
tédio,"['té', 'di', 'o']",0,proparoxítona,False
tediosamente,"['te', 'di', 'o', 'sa', 'men', 'te']",4,paroxítona,False
tedioso,"['te', 'di', 'o', 'so']",2,paroxítona,False
teenager,"['tee', 'na', 'ger']",1,paroxítona,False
teflon,"['te', 'flon']",1,oxítona,False
tegumento,"['te', 'gu', 'men', 'to']",2,paroxítona,False
teia,"['tei', 'a']",0,paroxítona,False
teima,"['tei', 'ma']",0,paroxítona,False
teimar,"['tei', 'mar']",1,oxítona,False
teimosa,"['tei', 'mo', 'sa']",1,paroxítona,False
teimosamente,"['tei', 'mo', 'sa', 'men', 'te']",3,paroxítona,False
teimosia,"['tei', 'mo', 'si', 'a']",2,paroxítona,False
teimoso,"['tei', 'mo', 'so']",1,paroxítona,False
teína,"['te', 'í', 'na']",1,paroxítona,False
teiró,"['tei', 'ró']",1,oxítona,False
teísmo,"['te', 'ís', 'mo']",1,paroxítona,False
teixo,"['tei', 'xo']",0,paroxítona,False
tejadilho,"['te', 'ja', 'di', 'lho']",2,paroxítona,False
tejo,"['te', 'jo']",0,paroxítona,True
tela,"['te', 'la']",0,paroxítona,True
telão,"['te', 'lão']",1,oxítona,False
tele,"['te', 'le']",0,paroxítona,True
telearco,"['te', 'le', 'ar', 'co']",2,paroxítona,False
telecarregamento,"['te', 'le', 'car', 're', 'ga', 'men', 'to']",5,paroxítona,False
telecinema,"['te', 'le', 'ci', 'ne', 'ma']",3,paroxítona,True
telecinematográfico,"['te', 'le', 'ci', 'ne', 'ma', 'to', 'grá', 'fi', 'co']",6,proparoxítona,False
telecinematógrafo,"['te', 'le', 'ci', 'ne', 'ma', 'tó', 'gra', 'fo']",5,proparoxítona,False
telecinético,"['te', 'le', 'ci', 'né', 'ti', 'co']",3,proparoxítona,True
telecomandado,"['te', 'le', 'co', 'man', 'da', 'do']",4,paroxítona,False
telecomandar,"['te', 'le', 'co', 'man', 'dar']",4,oxítona,False
telecomando,"['te', 'le', 'co', 'man', 'do']",3,paroxítona,False
telecomércio,"['te', 'le', 'co', 'mér', 'ci', 'o']",3,proparoxítona,False
telecompra,"['te', 'le', 'com', 'pra']",2,paroxítona,False
telecomunicação,"['te', 'le', 'co', 'mu', 'ni', 'ca', 'ção']",6,oxítona,False
telecomunicações,"['te', 'le', 'co', 'mu', 'ni', 'ca', 'ções']",6,oxítona,False
telecomunicar,"['te', 'le', 'co', 'mu', 'ni', 'car']",5,oxítona,False
teleconduzir,"['te', 'le', 'con', 'du', 'zir']",4,oxítona,False
teleconferência,"['te', 'le', 'con', 'fe', 'rên', 'ci', 'a']",4,proparoxítona,False
telecópia,"['te', 'le', 'có', 'pi', 'a']",2,proparoxítona,False
telecopiador,"['te', 'le', 'co', 'pi', 'a', 'dor']",5,oxítona,False
